coverage_id,scale,node_count,category,row_name,stage_owner,required,execution_mode,status,status_reason,source_artifacts,validation_artifacts,metric_refs,cleanup_ref,review_ref,commit_sha
200.lifecycle.config_validate,200,200,lifecycle,config_validate,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step config_validate executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.create_cluster,200,200,lifecycle,create_cluster,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step create_cluster executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.meet_nodes,200,200,lifecycle,meet_nodes,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step meet_nodes executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.plan_cluster,200,200,lifecycle,plan_cluster,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step plan_cluster executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.report_render,200,200,lifecycle,report_render,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step report_render executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.resource_preflight,200,200,lifecycle,resource_preflight,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step resource_preflight executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.telemetry_collect,200,200,lifecycle,telemetry_collect,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step telemetry_collect executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.add_replica,200,200,management,add_replica,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.create_cluster,200,200,management,create_cluster,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.meet_nodes,200,200,management,meet_nodes,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.rebalance_after_imbalance,200,200,management,rebalance_after_imbalance,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.remove_failed_node,200,200,management,remove_failed_node,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.remove_primary_drained_or_safe_replaced,200,200,management,remove_primary_drained_or_safe_replaced,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.remove_replica,200,200,management,remove_replica,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.reshard_slot_range,200,200,management,reshard_slot_range,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.reshard_with_keys,200,200,management,reshard_with_keys,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.rolling_restart_primary_safe,200,200,management,rolling_restart_primary_safe,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.management.rolling_restart_replica_first,200,200,management,rolling_restart_replica_first,P32_MANAGEMENT_MATRIX_200_REAL,True,real,PASS,Real exact-200 management operation executed and verified.,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_command_log.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_topology_snapshots.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/workload_windows.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_ops_matrix.json;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_operation_results.jsonl;artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/management_workload_impact.json,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P32_MANAGEMENT_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P32_MANAGEMENT_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.fault.az_stop,200,200,fault,az_stop,P35_FAULT_FAILOVER_MATRIX_200_REAL,True,real,PASS,Real exact-200 fault/failover row executed and verified.,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_matrix_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/failover_latency_curve.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/split_brain_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_workload_impact.json,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P35_FAULT_FAILOVER_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.fault.fault_period_workload_impact,200,200,fault,fault_period_workload_impact,P35_FAULT_FAILOVER_MATRIX_200_REAL,True,real,PASS,Real exact-200 fault/failover row executed and verified.,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_matrix_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/failover_latency_curve.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/split_brain_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_workload_impact.json,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P35_FAULT_FAILOVER_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.fault.majority_partition,200,200,fault,majority_partition,P35_FAULT_FAILOVER_MATRIX_200_REAL,True,real,PASS,Real exact-200 fault/failover row executed and verified.,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_matrix_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/failover_latency_curve.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/split_brain_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_workload_impact.json,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P35_FAULT_FAILOVER_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.fault.minority_partition,200,200,fault,minority_partition,P35_FAULT_FAILOVER_MATRIX_200_REAL,True,real,PASS,Real exact-200 fault/failover row executed and verified.,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_matrix_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/failover_latency_curve.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/split_brain_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_workload_impact.json,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P35_FAULT_FAILOVER_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.fault.network_delay,200,200,fault,network_delay,P35_FAULT_FAILOVER_MATRIX_200_REAL,True,real,PASS,Real exact-200 fault/failover row executed and verified.,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_matrix_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/failover_latency_curve.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/split_brain_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_workload_impact.json,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P35_FAULT_FAILOVER_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.fault.network_flap,200,200,fault,network_flap,P35_FAULT_FAILOVER_MATRIX_200_REAL,True,real,PASS,Real exact-200 fault/failover row executed and verified.,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_matrix_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/failover_latency_curve.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/split_brain_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_workload_impact.json,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P35_FAULT_FAILOVER_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.fault.network_loss,200,200,fault,network_loss,P35_FAULT_FAILOVER_MATRIX_200_REAL,True,real,PASS,Real exact-200 fault/failover row executed and verified.,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_matrix_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_operation_results.jsonl;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/failover_latency_curve.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/split_brain_report.json;artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/fault_workload_impact.json,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P35_FAULT_FAILOVER_MATRIX_200_REAL/cleanup_report.json,artifacts/goal_loop_strict/P35_FAULT_FAILOVER_MATRIX_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
